frame,t,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28
246,4.100000,67.55135345458984,-2.0177395343780518,28.83070945739746,177.36537170410156,141.89859008789062,927.5929565429688,1917.8311767578125,1201.31396484375,467.2427673339844,1515.21875,3121.52001953125,2331.443359375,470.0038757324219,1622.1258544921875,3280.279541015625,2301.295654296875,251.58828735351562,1558.228271484375,2948.937744140625,2306.0224609375,218.5458221435547,768.1373291015625,1721.147216796875,1218.55224609375,157.24111938476562,78.2050552368164,180.82192993164062,365.7844543457031
247,4.116667,71.94744110107422,-1.897486925125122,43.83000564575195,194.31202697753906,129.93252563476562,931.8223266601562,1932.8236083984375,1205.4193115234375,450.9679870605469,1508.4102783203125,3144.134521484375,2386.355224609375,460.55426025390625,1598.4210205078125,3274.476318359375,2331.8291015625,240.10800170898438,1545.288818359375,2938.50390625,2320.556640625,195.83319091796875,723.1622924804688,1659.397216796875,1174.32470703125,147.64552307128906,74.1448974609375,171.65478515625,353.20068359375
248,4.133333,82.1727066040039,0.7067553400993347,86.71762084960938,256.5413818359375,109.89680480957031,920.2804565429688,1929.3094482421875,1218.7945556640625,449.8092041015625,1505.817138671875,3166.6162109375,2536.767822265625,448.8458251953125,1532.397216796875,3247.476318359375,2415.317138671875,227.50314331054688,1458.4200439453125,2882.761474609375,2396.142578125,132.14395141601562,557.386474609375,1474.9637451171875,1091.6168212890625,129.23074340820312,81.04391479492188,194.1522979736328,363.7384948730469
249,4.150000,96.52053833007812,16.36817741394043,123.78257751464844,301.59417724609375,90.07675170898438,915.8920288085938,1939.4132080078125,1231.9302978515625,445.270751953125,1493.2454833984375,3167.70068359375,2628.471923828125,451.7025451660156,1512.072509765625,3243.292236328125,2477.029052734375,225.319091796875,1403.224365234375,2823.196044921875,2420.888427734375,95.33114624023438,474.8906555175781,1391.04052734375,1040.76171875,115.96983337402344,84.41986083984375,230.29800415039062,380.81170654296875
250,4.166667,107.56272888183594,24.343368530273438,146.02725219726562,329.5628662109375,81.29646301269531,914.3773193359375,1935.2425537109375,1225.1627197265625,442.73974609375,1493.6822509765625,3152.48876953125,2662.436767578125,456.3890380859375,1511.761962890625,3236.833740234375,2500.679931640625,228.05569458007812,1375.6204833984375,2785.0693359375,2420.009765625,78.82646179199219,429.43267822265625,1340.66259765625,1004.0470581054688,109.78701782226562,85.42196655273438,250.29640197753906,397.6141357421875
251,4.183333,114.62776947021484,28.657236099243164,161.434326171875,345.7514953613281,76.08599853515625,920.0916137695312,1936.3680419921875,1213.9715576171875,442.5191345214844,1509.394775390625,3129.9189453125,2657.131591796875,460.8111877441406,1523.4173583984375,3220.925537109375,2490.007080078125,231.72552490234375,1359.6104736328125,2747.597900390625,2387.353515625,70.12841033935547,407.9969177246094,1327.2137451171875,967.21533203125,103.67665100097656,83.62355041503906,269.9496154785156,407.4751892089844
252,4.200000,120.37667083740234,33.68351745605469,177.63116455078125,357.4384460449219,71.47987365722656,928.5319213867188,1948.5408935546875,1208.497802734375,438.9268493652344,1518.491943359375,3124.395751953125,2662.272216796875,459.3011474609375,1525.4693603515625,3214.204833984375,2488.7236328125,226.85641479492188,1343.434814453125,2731.360107421875,2370.685791015625,62.11370086669922,392.14776611328125,1316.58984375,943.05078125,96.68656921386719,76.9373550415039,276.5002136230469,405.1249694824219
253,4.216667,123.3724594116211,35.71992492675781,185.2803955078125,363.4124755859375,70.65790557861328,931.4419555664062,1949.1702880859375,1203.2440185546875,435.69818115234375,1518.21142578125,3100.2939453125,2640.93603515625,456.7110290527344,1520.9332275390625,3191.81005859375,2464.434814453125,224.55722045898438,1325.570068359375,2696.323974609375,2337.445068359375,62.109596252441406,387.3798522949219,1316.7083740234375,930.3941650390625,95.68309020996094,76.00244140625,289.8241271972656,412.4755554199219
254,4.233333,128.6112060546875,39.544090270996094,197.15333557128906,376.9075927734375,68.55591583251953,929.5313110351562,1946.1243896484375,1200.3253173828125,430.70166015625,1507.4476318359375,3072.695068359375,2628.863037109375,452.2281799316406,1507.3077392578125,3170.419189453125,2453.502685546875,222.44903564453125,1305.2423095703125,2663.51513671875,2320.37646484375,60.07402801513672,375.3318176269531,1305.5277099609375,924.167236328125,95.15940856933594,75.32453155517578,302.4698791503906,421.1878356933594
255,4.250000,129.78378295898438,41.15388870239258,198.345703125,378.68023681640625,70.74678039550781,931.7241821289062,1941.8074951171875,1198.9857177734375,428.0589904785156,1498.49755859375,3044.5576171875,2606.360107421875,449.5358581542969,1497.6114501953125,3146.630615234375,2434.050537109375,221.94888305664062,1293.921142578125,2634.40576171875,2300.79443359375,64.07829284667969,379.5948486328125,1311.039794921875,928.3797607421875,99.26710510253906,79.23910522460938,315.3423156738281,433.7636413574219
256,4.266667,127.4615707397461,40.419193267822266,191.8290252685547,369.4228210449219,73.98822784423828,936.9786987304688,1944.5399169921875,1199.7852783203125,429.3585510253906,1503.370849609375,3047.98828125,2595.272216796875,450.7334899902344,1503.5609130859375,3147.759033203125,2424.103515625,221.17892456054688,1299.26123046875,2636.689208984375,2293.605224609375,69.34152221679688,392.98236083984375,1325.2640380859375,934.931640625,102.36888122558594,81.66204071044922,314.3457946777344,433.3267517089844
257,4.283333,122.47931671142578,38.08499526977539,181.23484802246094,350.92742919921875,76.42913055419922,940.701904296875,1946.3160400390625,1196.00341796875,432.0428161621094,1510.390869140625,3067.469482421875,2589.158935546875,453.5906677246094,1512.6080322265625,3162.4287109375,2420.14697265625,219.5516357421875,1315.0482177734375,2658.727294921875,2294.894775390625,75.1058578491211,411.1175231933594,1343.254638671875,943.2395629882812,104.39222717285156,81.39389038085938,305.34088134765625,422.8537902832031
258,4.300000,122.18854522705078,38.18659210205078,181.51864624023438,356.9814453125,76.87299346923828,939.1065063476562,1949.5501708984375,1205.8565673828125,434.79461669921875,1506.9453125,3067.74755859375,2601.550537109375,456.418701171875,1509.7799072265625,3159.95263671875,2429.956787109375,226.66107177734375,1320.1446533203125,2661.4521484375,2307.7099609375,76.50362396240234,410.12469482421875,1340.3349609375,944.3311767578125,108.01499938964844,87.5398178100586,309.0241394042969,430.5884704589844
259,4.316667,123.19881439208984,37.785709381103516,183.870361328125,365.060546875,74.29605865478516,933.1109008789062,1954.8154296875,1216.3956298828125,438.15338134765625,1509.06103515625,3084.2958984375,2627.045166015625,459.6089172363281,1510.8077392578125,3168.858154296875,2449.57470703125,230.86770629882812,1326.4576416015625,2675.272705078125,2329.60400390625,73.98825073242188,403.240234375,1331.56591796875,943.2962646484375,107.98426818847656,89.39636993408203,305.8589782714844,428.15509033203125
260,4.333333,127.10163879394531,37.937129974365234,195.65914916992188,393.10369873046875,69.6131591796875,918.0474853515625,1960.427978515625,1232.9478759765625,443.6670837402344,1506.5567626953125,3085.01708984375,2657.3154296875,462.12744140625,1510.614990234375,3169.2060546875,2473.358642578125,246.41665649414062,1331.526123046875,2680.596435546875,2357.1376953125,65.96121978759766,383.6601867675781,1321.21337890625,938.6243896484375,106.54971313476562,95.35575866699219,316.199462890625,443.1566162109375
261,4.350000,135.1473388671875,40.92974853515625,216.3112335205078,426.37738037109375,65.7929916381836,915.70947265625,1979.8353271484375,1255.5439453125,444.6435546875,1513.5361328125,3090.175537109375,2690.390869140625,464.9748840332031,1510.84814453125,3161.731201171875,2498.05615234375,251.07192993164062,1320.767822265625,2670.5634765625,2377.506103515625,55.12749481201172,356.2424011230469,1293.38720703125,937.0086669921875,102.39148712158203,96.7920150756836,321.2942199707031,450.5467834472656
262,4.366667,141.5719757080078,44.07288360595703,230.41778564453125,450.1888122558594,63.963050842285156,913.8463134765625,1986.575439453125,1259.9244384765625,447.4908447265625,1526.814697265625,3080.091796875,2685.197998046875,469.030029296875,1527.4664306640625,3154.761474609375,2494.462646484375,256.4010925292969,1315.7803955078125,2655.0693359375,2369.523193359375,51.16657257080078,347.4714050292969,1295.667724609375,935.5930786132812,101.39887237548828,101.10414123535156,338.5614929199219,469.6185607910156
263,4.383333,148.4598388671875,46.09737777709961,244.7439727783203,473.0548095703125,61.050941467285156,915.2765502929688,2005.967041015625,1276.1468505859375,449.2427062988281,1538.863037109375,3088.08056640625,2699.589599609375,472.9499206542969,1542.7117919921875,3159.050537109375,2500.167724609375,251.96734619140625,1300.1307373046875,2633.952880859375,2353.305908203125,44.922691345214844,327.6083984375,1274.3123779296875,924.6287231445312,97.9572982788086,96.80769348144531,337.5894470214844,472.0536804199219
264,4.400000,161.90744018554688,59.23703384399414,267.45843505859375,513.8921508789062,63.765289306640625,923.7657470703125,2028.0963134765625,1290.1771240234375,454.14129638671875,1548.545654296875,3071.373291015625,2694.690673828125,477.74346923828125,1564.7083740234375,3146.618896484375,2498.154296875,262.49298095703125,1295.3250732421875,2611.57421875,2349.86865234375,43.695701599121094,324.90606689453125,1276.091796875,922.33203125,101.4561996459961,114.3880386352539,364.38653564453125,500.7716369628906
265,4.416667,170.72906494140625,66.6148681640625,283.2790832519531,530.2973022460938,60.66789245605469,927.8563842773438,2040.052490234375,1287.0025634765625,451.87225341796875,1557.822021484375,3080.93310546875,2702.02734375,478.8551330566406,1583.5435791015625,3169.260498046875,2504.54931640625,254.09469604492188,1268.8790283203125,2591.686767578125,2325.784423828125,34.90113067626953,300.2238464355469,1253.168701171875,901.70947265625,93.63442993164062,103.7141342163086,361.9356689453125,494.32574462890625
266,4.433333,178.2270050048828,72.39450073242188,295.5458984375,557.1682739257812,60.05042266845703,928.2766723632812,2036.95556640625,1292.7135009765625,449.2808837890625,1557.76025390625,3042.96533203125,2686.322509765625,478.8351745605469,1595.8585205078125,3150.85595703125,2498.631591796875,257.9881591796875,1260.4083251953125,2565.799560546875,2317.24853515625,32.540748596191406,297.092041015625,1260.6888427734375,903.1690063476562,96.45880126953125,114.13018035888672,389.47509765625,522.6176147460938
267,4.450000,177.21484375,70.57926940917969,290.6573181152344,550.4046020507812,58.25639343261719,929.0543823242188,2031.1873779296875,1292.4486083984375,444.2193908691406,1545.1531982421875,3026.5693359375,2681.050048828125,475.2857971191406,1578.4212646484375,3135.140869140625,2494.920654296875,252.24319458007812,1251.8763427734375,2554.104248046875,2314.239013671875,35.141754150390625,300.0895690917969,1262.37939453125,910.2393188476562,97.29161834716797,109.08605194091797,387.4812316894531,520.8795166015625
268,4.466667,177.33106994628906,72.55427551269531,291.9520263671875,553.3507690429688,58.71965789794922,930.0088500976562,2034.349365234375,1295.2589111328125,442.6379699707031,1534.5540771484375,3021.29052734375,2683.0478515625,472.0412902832031,1567.9605712890625,3126.58642578125,2498.18603515625,259.0237731933594,1261.0052490234375,2560.85791015625,2330.51318359375,37.63238525390625,307.63006591796875,1267.692626953125,916.8053588867188,100.00718688964844,117.0597915649414,393.6863098144531,524.8644409179688
269,4.483333,169.0611572265625,65.88449096679688,268.424560546875,506.89910888671875,59.03071594238281,923.282958984375,2005.851806640625,1263.131591796875,439.60772705078125,1517.4405517578125,3027.25439453125,2663.917724609375,466.7895202636719,1535.1551513671875,3125.088623046875,2478.107421875,246.15869140625,1251.686279296875,2562.392333984375,2312.74462890625,42.81940460205078,312.3038024902344,1258.86328125,916.590576171875,98.70384979248047,100.88291931152344,369.4092712402344,496.65093994140625
270,4.500000,169.526611328125,62.74564743041992,270.94439697265625,525.6156616210938,59.650054931640625,921.2859497070312,2007.5245361328125,1290.47900390625,436.8418884277344,1509.447998046875,2999.686279296875,2675.140869140625,466.4446105957031,1536.7530517578125,3107.935302734375,2494.796142578125,251.51889038085938,1262.9979248046875,2563.19677734375,2339.328857421875,42.75806427001953,319.4019775390625,1272.0511474609375,933.5711669921875,103.6893081665039,110.87852478027344,384.30615234375,517.9703979492188
271,4.516667,174.8099365234375,68.24044799804688,288.8507080078125,553.8330078125,58.97649383544922,921.7434692382812,2031.0814208984375,1316.767333984375,437.6466064453125,1508.300048828125,3017.47705078125,2706.871337890625,464.4640808105469,1532.4052734375,3106.651611328125,2513.633544921875,253.92465209960938,1260.6441650390625,2563.540283203125,2361.79736328125,39.427268981933594,306.3875732421875,1252.3687744140625,933.050537109375,104.58082580566406,117.92063903808594,387.4301452636719,520.4906616210938
272,4.533333,175.31198120117188,67.67866516113281,292.5986328125,560.1749877929688,58.2022705078125,921.885009765625,2037.4481201171875,1326.9095458984375,435.60772705078125,1505.0174560546875,3016.612548828125,2717.179443359375,461.2889709472656,1527.5859375,3102.990966796875,2519.79833984375,252.19863891601562,1260.60205078125,2565.447509765625,2369.6923828125,37.98594665527344,302.7541809082031,1249.42138671875,935.98876953125,103.78184509277344,116.162841796875,386.1154479980469,519.5209350585938
273,4.550000,181.95045471191406,73.20073699951172,313.1081237792969,590.1170043945312,58.63053894042969,927.0305786132812,2059.161865234375,1348.525634765625,434.0469665527344,1510.8375244140625,3014.41748046875,2733.05029296875,457.02734375,1531.8822021484375,3094.252685546875,2526.385498046875,252.41818237304688,1254.2490234375,2555.6640625,2376.330078125,33.21577453613281,288.2101135253906,1239.548828125,934.9281005859375,102.4161376953125,120.53303527832031,397.42840576171875,529.9981079101562
